4
1000,11
1001,10
1002,10
1003,5
60
100,2
1003,1
1001,1
101,2
1001,3
1000,1
102,1
1003,2
103,3
1001,5
1000,1
1002,1
104,3
1002,1
1000,2
1001,4
105,3
1003,3
1001,4
1002,1
106,2
1003,2
1001,3
107,4
1000,4
1002,5
1001,1
1003,1
108,4
1001,1
1002,1
1000,2
1003,2
109,3
1000,2
1002,4
1001,1
110,2
1002,2
1000,1
111,2
1000,3
1003,1
112,3
1002,1
1001,4
1000,1
113,1
1003,1
114,4
1003,2
1001,3
1000,3
1002,2
115,2
1001,1
1003,3
116,4
1002,5
1001,4
1000,1
1003,1
117,2
1002,3
1001,2
118,3
1000,2
1002,5
1003,1
119,1
1003,2
120,1
1002,1
121,2
1002,1
1001,4
122,1
1002,1
123,3
1003,2
1002,3
1001,2
124,4
1002,5
1003,2
1000,1
1001,3
125,1
1003,2
126,4
1000,4
1003,2
1002,4
1001,1
127,2
1003,4
1001,1
128,2
1002,1
1003,4
129,1
1003,1
130,4
1000,3
1001,5
1003,2
1002,1
131,4
1000,1
1001,3
1002,4
1003,3
132,2
1001,1
1002,1
133,3
1002,1
1003,1
1000,2
134,4
1003,2
1000,2
1001,1
1002,5
135,3
1003,4
1000,3
1002,1
136,3
1003,3
1000,3
1001,2
137,2
1000,1
1002,3
138,2
1001,1
1003,4
139,3
1001,1
1003,2
1002,4
140,2
1002,3
1003,2
141,3
1000,3
1003,3
1002,1
142,3
1003,2
1000,2
1001,3
143,3
1000,5
1003,2
1002,1
144,1
1000,1
145,4
1003,4
1000,2
1001,3
1002,2
146,1
1003,1
147,4
1002,2
1001,4
1000,4
1003,1
148,4
1003,2
1001,1
1000,2
1002,4
149,3
1002,1
1003,4
1001,1
150,4
1001,2
1000,3
1003,5
1002,1
151,2
1002,3
1003,2
152,1
1001,2
153,2
1001,2
1000,3
154,1
1000,1
155,2
1001,3
1003,2
156,2
1002,4
1003,1
157,4
1003,3
1002,4
1000,3
1001,1
158,2
1003,2
1000,3
159,3
1001,2
1000,5
1002,1
