4
1000,4
1001,7
1002,15
1003,4
30
100,4
1001,5
1000,3
1002,1
1003,2
101,4
1002,3
1001,1
1000,2
1003,4
102,1
1002,2
103,2
1002,1
1003,2
104,4
1001,1
1002,3
1000,1
1003,2
105,2
1001,3
1002,1
106,3
1000,3
1002,4
1003,1
107,1
1002,2
108,1
1001,2
109,1
1000,1
110,1
1003,1
111,4
1000,2
1001,4
1002,3
1003,1
112,1
1002,1
113,2
1000,2
1001,1
114,3
1000,3
1002,4
1003,1
115,2
1000,3
1001,2
116,3
1002,5
1001,1
1000,1
117,4
1001,1
1000,5
1002,3
1003,1
118,4
1002,2
1003,1
1001,4
1000,3
119,4
1000,1
1002,1
1003,2
1001,4
120,3
1000,4
1001,1
1003,3
121,1
1000,1
122,4
1000,5
1001,2
1002,2
1003,1
123,2
1001,2
1003,2
124,1
1001,1
125,2
1000,2
1001,3
126,1
1002,1
127,2
1001,2
1002,2
128,4
1001,3
1002,3
1003,4
1000,1
129,3
1003,4
1002,3
1000,1
