9
1000,2
1001,1
1002,1
1003,3
1004,3
1005,5
1006,3
1007,5
1008,1
30
100,6
1004,3
1008,4
1002,1
1000,4
1001,1
1007,4
101,6
1001,1
1006,3
1004,3
1000,5
1007,4
1002,1
102,5
1004,4
1005,3
1002,2
1001,2
1003,1
103,2
1007,4
1003,1
104,7
1003,5
1006,4
1008,2
1001,2
1004,4
1005,1
1007,2
105,6
1005,2
1000,3
1008,3
1002,4
1006,3
1003,2
106,7
1003,3
1001,1
1004,3
1007,2
1000,3
1005,4
1006,3
107,2
1006,1
1004,2
108,3
1000,5
1008,2
1003,1
109,3
1002,5
1003,1
1000,1
110,1
1004,1
111,5
1002,5
1001,2
1000,3
1004,2
1008,1
112,2
1006,3
1007,2
113,1
1002,1
114,4
1008,4
1004,3
1002,1
1005,2
115,5
1005,3
1006,3
1008,1
1003,4
1007,1
116,6
1003,1
1001,2
1004,1
1000,3
1006,4
1007,2
117,1
1001,1
118,6
1005,5
1000,1
1006,3
1001,2
1002,3
1008,3
119,5
1000,1
1002,5
1007,1
1003,3
1008,1
120,5
1003,1
1004,2
1000,4
1001,5
1002,1
121,4
1007,4
1003,2
1000,1
1005,1
122,1
1006,1
123,6
1008,4
1005,1
1004,1
1006,2
1001,4
1002,5
124,6
1002,4
1004,4
1005,4
1006,1
1008,3
1007,1
125,6
1002,4
1006,1
1004,5
1007,2
1001,3
1008,1
126,7
1007,5
1000,1
1005,3
1003,2
1001,2
1008,1
1004,3
127,2
1005,4
1008,1
128,6
1000,2
1006,5
1002,4
1008,1
1007,1
1004,1
129,4
1006,3
1002,2
1008,3
1000,2
