6
1000,9
1001,5
1002,7
1003,12
1004,2
1005,2
100
100,2
1005,1
1001,3
101,5
1004,2
1000,3
1003,2
1002,4
1001,1
102,3
1004,1
1002,2
1001,3
103,4
1005,2
1004,2
1000,5
1001,2
104,5
1001,1
1002,2
1003,3
1005,3
1000,1
105,3
1002,5
1001,2
1000,1
106,3
1001,1
1003,4
1000,3
107,3
1000,3
1005,4
1004,1
108,2
1005,1
1003,4
109,1
1001,2
110,2
1003,3
1001,2
111,2
1003,1
1000,1
112,3
1001,4
1005,2
1004,1
113,1
1000,1
114,3
1001,2
1005,4
1004,1
115,2
1001,1
1005,3
116,5
1004,4
1005,5
1002,1
1000,1
1003,3
117,5
1005,2
1002,1
1004,5
1000,3
1003,2
118,5
1003,1
1005,4
1001,5
1000,1
1004,1
119,3
1000,2
1005,5
1001,1
120,3
1005,1
1004,1
1001,2
121,3
1000,2
1004,2
1001,4
122,4
1004,4
1002,1
1001,2
1003,3
123,4
1000,1
1001,3
1005,3
1003,4
124,4
1002,3
1000,2
1003,1
1001,2
125,1
1003,2
126,1
1005,1
127,5
1000,1
1002,5
1003,1
1005,4
1004,1
128,5
1004,3
1003,3
1000,4
1001,3
1002,1
129,4
1001,2
1003,3
1002,2
1005,2
130,1
1000,2
131,3
1004,5
1000,2
1005,1
132,5
1001,1
1005,3
1002,2
1004,3
1000,2
133,2
1003,2
1001,2
134,4
1000,2
1003,3
1005,1
1002,4
135,6
1001,3
1003,5
1004,2
1000,1
1005,5
1002,1
136,2
1000,3
1003,1
137,5
1003,3
1000,3
1001,4
1002,2
1005,2
138,2
1000,3
1003,2
139,6
1001,4
1003,4
1000,1
1002,1
1004,4
1005,1
140,3
1005,3
1003,3
1001,2
141,5
1001,1
1005,4
1004,4
1003,4
1000,1
142,4
1002,1
1004,4
1003,3
1001,2
143,3
1005,1
1000,2
1001,1
144,1
1002,2
145,5
1002,3
1001,2
1003,4
1005,3
1000,2
146,6
1003,4
1001,1
1005,1
1000,2
1004,2
1002,5
147,2
1001,2
1002,3
148,5
1005,2
1001,5
1002,5
1000,1
1004,1
149,2
1004,1
1002,1
150,5
1003,4
1002,1
1004,2
1000,2
1001,1
151,3
1001,2
1005,3
1003,3
152,4
1004,4
1000,3
1002,3
1003,1
153,2
1004,4
1005,1
154,1
1000,2
155,4
1001,1
1000,1
1003,1
1004,1
156,3
1001,2
1002,5
1004,1
157,6
1000,1
1001,2
1004,4
1002,3
1003,5
1005,2
158,3
1002,2
1001,5
1000,1
159,6
1004,3
1002,1
1005,4
1000,5
1003,1
1001,3
160,1
1003,1
161,4
1001,2
1002,2
1005,5
1000,1
162,6
1004,4
1003,1
1005,1
1002,2
1001,5
1000,1
163,3
1001,4
1002,3
1003,1
164,1
1004,1
165,5
1005,1
1000,5
1004,3
1001,4
1003,1
166,4
1002,1
1003,1
1005,3
1004,5
167,2
1003,3
1001,1
168,6
1003,4
1000,1
1004,1
1001,1
1002,3
1005,1
169,5
1004,5
1003,1
1000,4
1005,1
1002,2
170,5
1002,3
1001,4
1003,2
1004,4
1005,1
171,6
1000,1
1002,4
1004,2
1001,5
1003,3
1005,1
172,2
1000,3
1002,2
173,1
1004,2
174,6
1004,5
1000,1
1002,2
1003,3
1005,3
1001,2
175,1
1000,1
176,1
1002,2
177,3
1005,3
1001,2
1002,3
178,2
1003,1
1002,2
179,4
1004,1
1000,3
1005,3
1001,1
180,3
1004,1
1002,5
1005,1
181,4
1004,5
1002,4
1001,1
1003,1
182,3
1003,5
1004,2
1000,1
183,2
1000,4
1001,1
184,4
1002,4
1005,3
1004,2
1003,1
185,6
1004,5
1001,5
1000,1
1005,4
1002,1
1003,1
186,1
1003,2
187,5
1001,5
1003,2
1005,5
1000,1
1002,1
188,4
1004,4
1000,3
1002,3
1001,1
189,2
1004,4
1003,1
190,3
1003,3
1001,2
1000,2
191,3
1000,5
1002,2
1004,1
192,2
1003,2
1005,3
193,4
1004,2
1005,4
1001,2
1002,2
194,6
1000,1
1004,4
1003,2
1001,4
1002,1
1005,5
195,5
1003,2
1001,4
1005,4
1000,3
1004,1
196,4
1001,4
1003,1
1004,4
1005,1
197,5
1002,2
1003,4
1000,3
1004,1
1005,4
198,3
1004,3
1005,2
1001,1
199,1
1003,1
