7
1000,3
1001,2
1002,1
1003,2
1004,2
1005,2
1006,3
20
100,7
1000,5
1006,4
1003,2
1005,4
1004,2
1001,2
1002,1
101,2
1002,3
1004,1
102,2
1000,3
1001,2
103,2
1006,1
1004,3
104,5
1002,1
1004,5
1006,5
1005,2
1003,1
105,2
1004,2
1001,2
106,1
1000,2
107,3
1002,5
1006,2
1004,1
108,3
1004,4
1001,2
1003,1
109,5
1002,3
1000,4
1003,4
1001,2
1005,1
110,4
1005,5
1004,4
1000,1
1002,1
111,6
1002,2
1003,5
1006,1
1000,4
1004,4
1005,1
112,4
1003,4
1004,3
1001,2
1006,2
113,6
1005,2
1006,5
1000,4
1002,2
1001,2
1004,2
114,7
1000,3
1002,1
1001,3
1005,4
1003,1
1004,4
1006,3
115,1
1004,2
116,6
1006,4
1003,4
1004,1
1005,1
1000,1
1001,2
117,1
1000,2
118,4
1002,5
1000,1
1005,4
1004,1
119,7
1004,5
1005,5
1002,1
1000,4
1003,3
1001,1
1006,1
