8
1000,2
1001,6
1002,5
1003,7
1004,9
1005,5
1006,3
1007,8
100
100,3
1003,3
1006,1
1007,4
101,7
1003,5
1004,2
1002,4
1005,1
1001,3
1007,2
1000,2
102,2
1002,3
1000,1
103,7
1001,5
1007,2
1004,3
1006,3
1003,3
1002,3
1005,1
104,2
1005,4
1007,1
105,5
1003,1
1002,1
1004,5
1006,3
1005,4
106,6
1003,4
1006,1
1005,2
1002,5
1004,4
1007,1
107,2
1000,4
1002,1
108,4
1000,4
1003,4
1002,2
1001,1
109,1
1000,2
110,5
1006,2
1005,1
1004,2
1003,2
1002,1
111,5
1002,2
1006,5
1001,2
1007,3
1005,2
112,2
1005,1
1003,2
113,6
1004,3
1006,2
1000,2
1002,4
1001,1
1005,5
114,3
1006,5
1001,1
1004,2
115,6
1006,2
1000,1
1004,4
1001,1
1005,2
1007,5
116,4
1001,2
1000,5
1007,3
1003,1
117,3
1007,3
1002,3
1000,2
118,5
1005,1
1002,2
1000,2
1004,1
1006,4
119,5
1001,4
1004,5
1000,2
1005,1
1006,2
120,2
1005,3
1002,1
121,3
1006,3
1000,1
1004,2
122,5
1004,5
1006,3
1003,4
1001,1
1005,1
123,2
1004,2
1005,2
124,6
1003,4
1002,3
1001,3
1006,5
1005,1
1004,1
125,4
1007,3
1004,3
1003,4
1006,1
126,5
1001,2
1004,2
1006,1
1007,5
1005,1
127,5
1007,5
1004,2
1005,2
1006,3
1002,2
128,5
1003,1
1007,5
1005,4
1000,3
1006,1
129,7
1001,1
1000,2
1002,5
1006,1
1005,3
1003,2
1004,3
130,2
1003,2
1006,1
131,7
1000,1
1005,4
1002,1
1004,1
1001,5
1007,2
1006,2
132,1
1003,1
133,1
1007,1
134,7
1004,1
1006,5
1001,2
1002,3
1005,5
1000,3
1007,1
135,6
1004,1
1005,2
1002,3
1000,2
1003,3
1006,3
136,2
1004,3
1003,1
137,5
1004,3
1006,1
1002,1
1001,5
1000,1
138,4
1000,1
1001,1
1003,1
1005,5
139,4
1003,1
1007,2
1000,3
1004,2
140,3
1005,5
1006,1
1004,1
141,1
1006,2
142,4
1002,1
1001,1
1004,3
1007,2
143,2
1001,4
1003,1
144,1
1004,2
145,1
1000,1
146,2
1002,2
1003,2
147,2
1003,1
1000,2
148,2
1007,1
1004,1
149,7
1006,5
1005,3
1001,1
1000,2
1004,1
1003,5
1007,3
150,4
1007,2
1002,5
1006,2
1003,1
151,2
1001,2
1000,3
152,5
1002,2
1001,3
1005,1
1006,4
1000,4
153,2
1002,3
1006,1
154,7
1005,2
1003,1
1002,3
1007,3
1004,4
1006,2
1000,2
155,7
1001,1
1007,3
1004,4
1000,2
1002,4
1005,3
1003,1
156,4
1003,1
1002,5
1007,2
1001,3
157,3
1002,2
1000,5
1004,1
158,3
1000,2
1005,4
1002,2
159,2
1005,2
1001,3
160,3
1005,3
1007,4
1003,1
161,6
1000,3
1001,2
1004,5
1005,3
1002,2
1003,1
162,4
1006,4
1001,3
1000,3
1004,1
163,4
1004,1
1006,4
1007,5
1000,1
164,3
1001,2
1002,1
1000,4
165,1
1001,2
166,2
1007,1
1003,3
167,6
1007,3
1002,3
1001,4
1006,5
1003,1
1004,1
168,3
1004,2
1002,3
1005,3
169,1
1002,1
170,4
1006,2
1001,2
1007,1
1003,3
171,5
1003,4
1002,4
1005,1
1000,1
1007,4
172,7
1003,4
1005,2
1000,1
1006,1
1002,2
1004,2
1007,1
173,1
1006,1
174,5
1006,2
1002,5
1005,4
1000,1
1001,2
175,6
1007,3
1004,2
1006,5
1001,1
1005,3
1002,1
176,2
1003,2
1005,2
177,3
1000,3
1002,3
1005,1
178,5
1001,5
1007,3
1002,2
1006,2
1003,2
179,6
1001,5
1005,1
1000,3
1004,2
1003,3
1002,1
180,4
1003,1
1006,5
1002,3
1000,1
181,5
1004,5
1003,2
1006,1
1002,4
1005,1
182,2
1003,4
1001,1
183,6
1003,3
1001,5
1000,2
1005,5
1004,1
1006,1
184,7
1003,3
1001,2
1002,3
1007,5
1005,2
1004,4
1006,1
185,5
1002,1
1007,2
1001,2
1006,5
1000,2
186,7
1005,4
1007,2
1006,5
1002,1
1004,4
1000,3
1001,1
187,7
1004,3
1006,5
1002,5
1000,1
1003,3
1005,1
1001,2
188,1
1003,1
189,6
1007,2
1005,1
1003,3
1006,4
1002,1
1001,4
190,6
1002,3
1006,1
1000,3
1004,5
1005,2
1003,2
191,3
1005,5
1007,2
1001,1
192,2
1004,3
1001,1
193,2
1007,2
1000,3
194,5
1002,3
1001,1
1004,3
1006,2
1003,5
195,4
1003,1
1004,2
1000,3
1002,3
196,5
1004,3
1007,2
1003,3
1005,2
1001,2
197,4
1007,4
1001,3
1000,1
1006,3
198,5
1006,3
1005,5
1000,1
1007,4
1001,1
199,2
1005,3
1007,1
