30
1000,5
1001,1
1002,5
1003,5
1004,1
1005,1
1006,2
1007,5
1008,2
1009,4
1010,4
1011,2
1012,5
1013,2
1014,5
1015,5
1016,2
1017,1
1018,4
1019,3
1020,1
1021,4
1022,3
1023,5
1024,4
1025,5
1026,2
1027,3
1028,4
1029,2
60
100,4
1010,2
1011,3
1009,5
1005,1
101,3
1004,5
1000,2
1026,1
102,4
1024,1
1026,3
1006,1
1010,3
103,4
1015,5
1001,2
1000,3
1012,1
104,2
1018,4
1017,1
105,4
1026,5
1010,1
1008,1
1015,4
106,6
1002,5
1018,2
1024,2
1009,4
1006,3
1016,1
107,5
1024,3
1008,2
1020,3
1005,1
1019,2
108,3
1020,1
1005,3
1012,3
109,2
1023,1
1020,2
110,6
1020,2
1011,1
1019,4
1004,2
1006,1
1022,5
111,6
1020,2
1010,1
1018,4
1025,2
1003,5
1011,2
112,5
1025,2
1010,2
1002,2
1026,4
1023,2
113,6
1010,2
1012,3
1000,3
1006,4
1022,2
1026,1
114,7
1013,4
1001,5
1004,4
1014,1
1029,2
1021,1
1020,3
115,1
1029,1
116,5
1002,3
1015,5
1010,2
1016,3
1019,1
117,4
1020,5
1014,1
1018,2
1001,3
118,1
1020,1
119,1
1013,2
120,7
1009,3
1006,1
1026,4
1016,5
1028,2
1020,1
1027,4
121,5
1015,5
1005,4
1013,1
1000,3
1025,1
122,1
1022,2
123,7
1015,2
1005,3
1013,3
1000,3
1006,4
1007,1
1029,1
124,6
1012,4
1021,2
1006,4
1017,5
1005,1
1028,1
125,4
1002,1
1022,5
1027,4
1007,1
126,5
1022,2
1020,5
1004,3
1017,1
1015,2
127,5
1026,2
1018,2
1003,1
1007,2
1012,2
128,5
1024,1
1023,1
1013,5
1018,4
1017,2
129,2
1009,4
1021,1
130,2
1022,2
1024,1
131,2
1007,1
1011,4
132,5
1015,5
1028,5
1001,2
1029,1
1027,1
133,4
1013,3
1014,1
1017,2
1024,1
134,5
1011,1
1003,3
1019,3
1025,1
1014,1
135,1
1008,1
136,7
1029,3
1012,1
1010,4
1005,3
1011,4
1021,1
1026,3
137,6
1005,4
1011,2
1026,1
1012,1
1021,4
1028,1
138,7
1006,5
1000,1
1019,4
1014,4
1004,3
1009,1
1018,2
139,3
1025,3
1021,2
1026,3
140,7
1015,3
1010,1
1009,1
1008,1
1002,3
1001,5
1028,2
141,2
1000,4
1012,1
142,7
1002,3
1000,1
1028,3
1008,1
1025,4
1018,3
1005,2
143,4
1013,5
1002,2
1022,2
1008,2
144,2
1026,2
1027,2
145,1
1007,2
146,7
1005,1
1003,4
1022,3
1014,3
1001,5
1016,3
1028,1
147,5
1004,5
1021,5
1012,1
1019,2
1023,1
148,4
1025,4
1017,2
1014,3
1023,1
149,4
1000,4
1011,2
1001,1
1004,1
150,6
1015,5
1018,2
1000,1
1027,5
1019,2
1010,1
151,5
1000,1
1029,1
1021,1
1016,5
1006,3
152,1
1027,2
153,5
1017,4
1023,3
1007,1
1009,2
1026,1
154,1
1019,1
155,2
1012,4
1018,1
156,2
1014,4
1020,1
157,6
1010,1
1011,2
1000,2
1004,4
1012,1
1017,5
158,7
1029,4
1022,1
1002,2
1018,3
1023,2
1014,4
1016,4
159,2
1028,4
1026,1
