15
1000,2
1001,4
1002,3
1003,5
1004,4
1005,1
1006,3
1007,1
1008,3
1009,5
1010,1
1011,3
1012,1
1013,5
1014,3
50
100,3
1006,2
1007,2
1011,3
101,3
1014,3
1008,2
1005,1
102,2
1002,2
1008,3
103,2
1002,2
1006,3
104,1
1004,1
105,6
1011,5
1000,1
1006,1
1003,4
1012,2
1013,1
106,7
1009,1
1005,4
1010,5
1001,5
1003,3
1012,1
1004,1
107,5
1000,4
1007,3
1013,1
1012,3
1004,2
108,6
1002,4
1001,2
1014,3
1006,3
1009,2
1000,2
109,4
1003,4
1008,3
1010,2
1000,1
110,1
1001,2
111,5
1002,2
1004,3
1014,1
1013,2
1000,3
112,5
1004,1
1006,2
1013,4
1005,3
1003,4
113,2
1001,3
1006,2
114,3
1000,4
1014,2
1011,1
115,1
1011,1
116,7
1007,4
1005,1
1003,2
1013,1
1012,5
1002,4
1009,1
117,3
1010,3
1009,4
1003,1
118,4
1002,3
1007,1
1004,4
1000,1
119,5
1013,5
1008,4
1001,1
1006,1
1014,3
120,1
1005,1
121,3
1009,5
1003,2
1006,1
122,2
1000,2
1001,1
123,5
1005,2
1014,1
1003,2
1011,1
1004,1
124,6
1006,3
1010,1
1005,3
1002,1
1008,1
1000,3
125,3
1014,4
1010,1
1000,1
126,5
1014,5
1006,3
1002,1
1012,1
1013,4
127,5
1009,4
1003,1
1001,1
1008,5
1000,3
128,7
1002,3
1011,3
1003,1
1012,2
1009,4
1013,3
1007,4
129,2
1010,1
1003,1
130,3
1011,1
1002,4
1003,3
131,1
1013,1
132,3
1012,4
1000,3
1003,1
133,3
1007,4
1006,1
1003,1
134,7
1008,5
1001,1
1000,2
1004,1
1006,2
1014,5
1002,3
135,2
1000,1
1006,4
136,6
1002,2
1006,2
1003,2
1011,1
1001,5
1000,4
137,3
1013,4
1009,1
1014,3
138,3
1014,5
1008,1
1009,1
139,3
1010,1
1002,4
1000,1
140,3
1000,2
1010,1
1012,5
141,5
1007,3
1001,3
1002,2
1000,2
1006,2
142,5
1004,2
1001,1
1011,4
1009,3
1008,4
143,7
1006,4
1000,4
1007,2
1012,1
1002,2
1013,3
1004,2
144,3
1002,5
1006,2
1010,1
145,6
1014,4
1003,3
1001,2
1000,3
1009,1
1010,3
146,1
1004,1
147,7
1014,3
1000,3
1013,2
1008,1
1002,4
1011,3
1003,3
148,7
1002,2
1009,1
1013,1
1010,1
1007,3
1001,3
1000,5
149,5
1014,4
1013,3
1011,4
1001,2
1002,1
