5
1000,7
1001,2
1002,2
1003,9
1004,10
30
100,2
1003,2
1000,2
101,5
1003,3
1002,3
1001,4
1000,1
1004,2
102,3
1004,2
1000,1
1002,5
103,1
1000,2
104,4
1003,5
1004,3
1002,1
1000,2
105,3
1001,1
1003,5
1002,2
106,1
1000,1
107,5
1000,1
1003,4
1002,5
1004,1
1001,2
108,5
1002,2
1001,2
1000,3
1003,4
1004,1
109,1
1001,2
110,5
1004,2
1001,5
1003,2
1002,1
1000,1
111,5
1004,4
1003,5
1000,1
1002,1
1001,2
112,4
1000,1
1002,5
1003,2
1004,1
113,3
1003,2
1000,5
1002,1
114,2
1003,1
1002,4
115,2
1004,1
1003,2
116,1
1004,2
117,4
1000,4
1001,2
1003,3
1004,1
118,1
1001,1
119,4
1004,3
1002,4
1003,1
1001,3
120,4
1004,2
1003,3
1000,2
1002,3
121,1
1004,2
122,2
1003,2
1000,2
123,5
1001,5
1003,4
1002,3
1000,1
1004,1
124,3
1000,3
1003,3
1001,2
125,3
1003,2
1002,4
1001,1
126,5
1003,3
1000,3
1002,2
1001,2
1004,4
127,4
1003,3
1000,1
1002,2
1004,3
128,3
1001,4
1000,2
1002,1
129,4
1002,3
1000,4
1003,3
1004,1
